longitude; latitude; avgY; stdY; avgX; stdX; avgZ; stdZ; 
-30.416667; -52.346939; 464.870000; 85.019030; 475.140000; 22.504778; 850.610000; 21.484735;
-30.416667; -57.857143; 461.870000; 75.630636; 463.550000; 25.265209; 829.490000; 24.126558;
-30.416667; -63.367347; 472.880000; 86.837394; 443.560000; 21.602619; 803.210000; 20.197657;
-30.416667; -68.877551; 460.100000; 82.016690; 432.320000; 24.577184; 779.950000; 23.976577;
-30.416667; -74.387755; 466.350000; 73.164872; 432.600000; 25.996892; 744.930000; 25.265961;
-30.416667; -79.897959; 467.940000; 63.069918; 425.510000; 23.895604; 724.050000; 19.952152;
-30.416667; -85.408163; 466.560000; 78.621497; 421.120000; 22.740646; 700.330000; 22.951884;
-30.416667; -90.918367; 477.890000; 73.207729; 422.520000; 24.948626; 669.440000; 22.105495;
-30.416667; -96.428571; 469.580000; 44.712817; 423.490000; 21.678782; 642.790000; 24.764056;
-30.416667; -101.938776; 471.340000; 57.246273; 430.320000; 26.574796; 610.430000; 22.785010;
-30.416667; -107.448980; 468.570000; 69.605563; 442.320000; 20.010038; 590.200000; 18.029157;
-30.416667; -112.959184; 468.720000; 75.718522; 448.100000; 20.921450; 564.660000; 19.196601;
-30.416667; -118.469388; 472.250000; 73.857408; 461.380000; 18.214646; 541.450000; 19.974921;
-30.416667; -123.979592; 464.280000; 65.624749; 476.150000; 19.381015; 515.510000; 19.414924;
-30.416667; -129.489796; 469.720000; 82.990212; 490.150000; 22.345033; 500.610000; 19.398477;
-30.416667; -135.000000; 469.040000; 66.565517; 508.580000; 20.012208; 478.520000; 17.494865;
-27.500000; 135.000000; 476.140000; 25.443548; 907.860000; 13.887004; 481.910000; 16.517573;
-27.500000; 129.489796; 484.160000; 64.177267; 924.610000; 15.535489; 504.310000; 20.142269;
-27.500000; 123.979592; 486.590000; 67.252891; 944.460000; 15.524123; 525.080000; 14.654733;
-27.500000; 118.469388; 484.190000; 28.270588; 952.080000; 19.845708; 551.100000; 18.090401;
-27.500000; 112.959184; 484.500000; 42.849631; 965.480000; 14.245666; 575.500000; 16.473119;
-27.500000; 107.448980; 482.100000; 51.661974; 969.070000; 15.860029; 600.230000; 17.153411;
-27.500000; 101.938776; 482.000000; 18.827232; 976.880000; 16.542739; 629.720000; 16.549943;
-27.500000; 96.428571; 478.350000; 70.988173; 983.000000; 17.519398; 656.800000; 17.528620;
-27.500000; 90.918367; 479.070000; 72.208488; 980.790000; 13.718891; 684.650000; 16.174787;
-27.500000; 85.408163; 482.410000; 17.917936; 982.820000; 13.646608; 711.200000; 15.769809;
-27.500000; 79.897959; 487.390000; 47.910669; 974.350000; 13.341948; 742.040000; 15.891628;
-27.500000; 74.387755; 478.280000; 42.446420; 968.700000; 12.002946; 764.470000; 12.440123;
-27.500000; 68.877551; 483.620000; 15.861000; 957.920000; 14.770076; 791.580000; 14.097912;
-27.500000; 63.367347; 489.720000; 59.760985; 945.770000; 17.518737; 819.080000; 15.109486;
-27.500000; 57.857143; 472.580000; 61.529361; 936.460000; 16.869924; 839.100000; 14.170320;
-27.500000; 52.346939; 484.880000; 15.566268; 917.100000; 14.162477; 863.930000; 11.539353;
-27.500000; 46.836735; 483.080000; 68.228031; 897.610000; 10.967256; 886.290000; 13.506672;
-27.500000; 41.326531; 488.370000; 63.417752; 878.780000; 15.711143; 905.320000; 14.117744;
-27.500000; 35.816327; 489.470000; 57.512837; 856.370000; 13.835728; 922.430000; 13.253744;
-27.500000; 30.306122; 486.160000; 72.748317; 832.000000; 14.370986; 936.030000; 13.972885;
-27.500000; 24.795918; 480.270000; 56.828442; 807.520000; 12.855436; 948.530000; 14.586873;
-27.500000; 19.285714; 485.930000; 76.726098; 783.090000; 14.803832; 958.690000; 14.639572;
-27.500000; 13.775510; 495.820000; 76.083471; 754.680000; 17.895815; 964.530000; 14.831345;
-27.500000; 8.265306; 483.650000; 38.917778; 730.930000; 15.782777; 969.730000; 14.874461;
-27.500000; 2.755102; 482.480000; 98.001080; 701.710000; 17.478584; 971.610000; 17.588389;
-27.500000; -2.755102; 487.710000; 90.572288; 674.360000; 19.306418; 972.120000; 18.395366;
-27.500000; -8.265306; 481.860000; 37.220072; 649.060000; 17.181632; 967.080000; 13.824791;
-27.500000; -13.775510; 491.820000; 90.065563; 622.090000; 16.365827; 960.000000; 14.697626;
-27.500000; -19.285714; 489.930000; 89.074847; 593.960000; 18.616773; 954.980000; 15.560232;
-27.500000; -24.795918; 474.460000; 82.859553; 568.000000; 17.235739; 941.410000; 13.858662;
-27.500000; -30.306122; 477.340000; 82.044361; 541.310000; 19.095557; 927.730000; 16.047817;
-27.500000; -35.816327; 478.260000; 67.497044; 523.180000; 19.720973; 912.710000; 15.929957;
-27.500000; -41.326531; 478.310000; 76.368286; 504.130000; 18.166822; 896.290000; 13.160467;
-27.500000; -46.836735; 483.780000; 76.214289; 482.010000; 18.879466; 876.840000; 11.331301;
-27.500000; -52.346939; 486.770000; 79.621181; 465.340000; 18.597393; 851.290000; 14.956702;
-27.500000; -57.857143; 484.660000; 75.677842; 451.590000; 17.694429; 829.570000; 17.174832;
-27.500000; -63.367347; 490.880000; 71.482467; 436.500000; 22.024550; 808.710000; 18.806992;
-27.500000; -68.877551; 492.270000; 68.172072; 427.370000; 19.316950; 779.040000; 16.664800;
-27.500000; -74.387755; 479.070000; 76.179248; 421.020000; 20.977130; 753.760000; 15.708918;
-27.500000; -79.897959; 490.400000; 64.160625; 418.210000; 19.132866; 725.310000; 18.838331;
-27.500000; -85.408163; 484.340000; 41.261722; 415.630000; 21.380466; 699.150000; 16.848328;
-27.500000; -90.918367; 486.450000; 76.637330; 416.120000; 19.218194; 667.480000; 20.295534;
-27.500000; -96.428571; 484.020000; 81.864014; 415.160000; 20.372154; 641.280000; 16.100743;
-27.500000; -101.938776; 483.360000; 18.863957; 421.680000; 16.968706; 614.980000; 18.940086;
-27.500000; -107.448980; 493.520000; 68.078161; 433.550000; 19.865901; 590.460000; 17.128404;
-27.500000; -112.959184; 483.430000; 66.608043; 439.280000; 17.053736; 561.810000; 18.108927;
-27.500000; -118.469388; 486.710000; 19.535668; 453.710000; 16.860266; 539.810000; 15.826518;
-27.500000; -123.979592; 478.840000; 77.772229; 467.340000; 18.635374; 513.420000; 16.609101;
-27.500000; -129.489796; 485.980000; 53.282169; 482.520000; 15.993357; 497.300000; 16.728069;
-27.500000; -135.000000; 488.990000; 57.330249; 504.140000; 19.334389; 473.100000; 18.439911;
-24.583333; -135.000000; 496.610000; 22.360181; 500.620000; 21.027053; 472.440000; 19.714795;
-24.583333; -129.489796; 502.220000; 56.121726; 480.190000; 20.994321; 491.310000; 20.751388;
-24.583333; -123.979592; 496.190000; 74.684210; 462.040000; 17.758720; 511.110000; 16.268514;
-24.583333; -118.469388; 486.250000; 69.748665; 447.890000; 20.544062; 533.680000; 18.260118;
-24.583333; -112.959184; 494.440000; 33.592123; 437.720000; 21.360343; 560.240000; 20.934298;
-24.583333; -107.448980; 503.900000; 53.488505; 424.780000; 20.868312; 591.050000; 21.255718;
-24.583333; -101.938776; 505.190000; 67.208810; 416.120000; 20.852188; 609.690000; 22.431352;
-24.583333; -96.428571; 500.980000; 24.910742; 411.780000; 22.328394; 644.110000; 20.682738;
-24.583333; -90.918367; 501.570000; 61.656306; 403.260000; 21.440837; 668.700000; 20.527636;
-24.583333; -85.408163; 479.960000; 62.318653; 407.710000; 22.321478; 696.380000; 22.274132;
-24.583333; -79.897959; 494.310000; 74.020976; 410.520000; 21.460549; 726.890000; 20.012065;
-24.583333; -74.387755; 500.520000; 73.153703; 413.150000; 24.452954; 754.360000; 21.902225;
-24.583333; -68.877551; 491.650000; 55.670817; 423.580000; 22.972175; 774.170000; 22.105374;
-24.583333; -63.367347; 500.870000; 92.633268; 433.130000; 24.977831; 808.240000; 23.329922;
-24.583333; -57.857143; 495.920000; 96.569301; 443.530000; 25.685532; 833.920000; 19.702166;
-24.583333; -52.346939; 498.010000; 68.257015; 463.210000; 21.829132; 855.200000; 18.364986;
-24.583333; -46.836735; 499.870000; 79.337873; 478.560000; 23.891303; 880.930000; 19.567678;
-24.583333; -41.326531; 494.630000; 75.776073; 499.610000; 23.593740; 903.230000; 22.154579;
-24.583333; -35.816327; 494.170000; 75.406917; 518.520000; 23.876568; 917.070000; 24.356052;
-24.583333; -30.306122; 493.000000; 71.385141; 543.550000; 24.230949; 935.110000; 21.787725;
-24.583333; -24.795918; 495.820000; 25.793813; 561.570000; 23.094122; 951.950000; 21.861536;
-24.583333; -19.285714; 492.320000; 79.182168; 592.650000; 22.013483; 953.160000; 19.962956;
-24.583333; -13.775510; 501.120000; 74.199469; 619.570000; 21.883648; 971.120000; 21.948645;
-24.583333; -8.265306; 496.220000; 21.626107; 644.280000; 21.980285; 977.010000; 21.049962;
-24.583333; -2.755102; 492.150000; 77.032772; 674.240000; 20.812836; 979.210000; 22.980139;
-24.583333; 2.755102; 498.080000; 47.260439; 701.500000; 24.837451; 977.980000; 23.513581;
-24.583333; 8.265306; 501.290000; 93.860879; 728.480000; 24.417861; 980.680000; 22.085179;
-24.583333; 13.775510; 493.700000; 111.817718; 753.350000; 24.872757; 975.290000; 22.958590;
-24.583333; 19.285714; 500.230000; 73.945906; 787.730000; 25.338857; 964.300000; 23.035107;
-24.583333; 24.795918; 495.820000; 78.079004; 815.440000; 22.153879; 957.190000; 23.083378;
-24.583333; 30.306122; 491.920000; 81.705764; 836.630000; 23.929043; 941.040000; 21.848847;
-24.583333; 35.816327; 495.380000; 24.493570; 862.130000; 21.082644; 927.640000; 22.755406;
-24.583333; 41.326531; 477.490000; 74.710822; 884.270000; 23.857682; 907.480000; 21.510383;
-24.583333; 46.836735; 501.650000; 51.004134; 902.490000; 23.934884; 889.390000; 21.206010;
-24.583333; 52.346939; 496.340000; 24.192085; 924.000000; 23.972206; 869.850000; 21.085384;
-24.583333; 57.857143; 495.200000; 72.408493; 940.690000; 21.037578; 847.550000; 19.128156;
-24.583333; 63.367347; 495.640000; 67.227718; 956.380000; 18.929844; 821.770000; 20.756333;
-24.583333; 68.877551; 509.870000; 62.588871; 967.400000; 20.989175; 795.940000; 18.035218;
-24.583333; 74.387755; 496.010000; 57.472610; 974.090000; 17.622354; 766.310000; 20.282697;
-24.583333; 79.897959; 490.770000; 44.246978; 984.370000; 20.661121; 742.800000; 21.275965;
-24.583333; 85.408163; 499.080000; 47.844588; 991.030000; 21.304173; 713.920000; 18.915378;
-24.583333; 90.918367; 494.730000; 54.586574; 990.940000; 23.045331; 679.010000; 22.127041;
-24.583333; 96.428571; 494.890000; 23.988589; 987.600000; 21.815572; 655.120000; 23.518435;
-24.583333; 101.938776; 492.040000; 64.427066; 984.880000; 23.381889; 625.370000; 21.558778;
-24.583333; 107.448980; 501.680000; 40.599766; 982.620000; 25.171645; 599.660000; 20.891359;
-24.583333; 112.959184; 497.750000; 23.811709; 973.080000; 21.201620; 570.360000; 22.227256;
-24.583333; 118.469388; 494.960000; 46.209650; 958.880000; 17.355627; 547.180000; 18.932298;
-24.583333; 123.979592; 495.040000; 65.490985; 947.620000; 19.321721; 523.040000; 21.331401;
-24.583333; 129.489796; 496.080000; 57.413383; 929.250000; 15.942685; 501.580000; 19.950028;
-24.583333; 135.000000; 495.650000; 52.625103; 910.340000; 15.354544; 479.450000; 17.122479;
-21.666667; -135.000000; 514.790000; 17.665978; 494.260000; 16.969146; 461.490000; 15.436736;
-21.666667; -129.489796; 526.650000; 73.614938; 472.520000; 16.189210; 483.500000; 17.834537;
-21.666667; -123.979592; 517.650000; 68.679813; 460.110000; 17.253250; 506.200000; 17.738846;
-21.666667; -118.469388; 513.990000; 44.232055; 442.800000; 17.468587; 527.580000; 19.052389;
-21.666667; -112.959184; 515.830000; 67.248380; 427.920000; 15.774727; 557.270000; 18.232425;
-21.666667; -107.448980; 515.310000; 67.196635; 416.970000; 21.580226; 581.570000; 19.282721;
-21.666667; -101.938776; 516.520000; 20.444297; 408.110000; 17.838725; 609.480000; 16.122310;
-21.666667; -96.428571; 514.940000; 66.171162; 401.230000; 20.290245; 636.010000; 20.933997;
-21.666667; -90.918367; 503.260000; 73.987389; 398.990000; 22.456915; 670.090000; 20.285386;
-21.666667; -85.408163; 511.780000; 61.116312; 400.320000; 17.476033; 694.040000; 16.639930;
-21.666667; -79.897959; 518.640000; 74.106328; 399.370000; 17.062366; 724.200000; 16.208241;
-21.666667; -74.387755; 505.470000; 59.242091; 406.980000; 19.433897; 754.150000; 16.346238;
-21.666667; -68.877551; 517.350000; 78.996148; 416.560000; 18.958391; 783.760000; 16.718175;
-21.666667; -63.367347; 508.660000; 92.133327; 425.810000; 18.971906; 808.130000; 15.796467;
-21.666667; -57.857143; 517.530000; 25.148631; 441.060000; 15.619090; 834.880000; 15.513617;
-21.666667; -52.346939; 512.580000; 78.382664; 455.300000; 15.089296; 862.010000; 13.242490;
-21.666667; -46.836735; 507.830000; 75.044371; 471.410000; 15.376156; 884.830000; 12.837803;
-21.666667; -41.326531; 508.040000; 92.627408; 492.970000; 15.981969; 906.840000; 12.003972;
-21.666667; -35.816327; 509.830000; 77.092894; 512.920000; 15.716349; 924.120000; 13.977818;
-21.666667; -30.306122; 508.660000; 71.001667; 538.440000; 12.315154; 939.130000; 11.381941;
-21.666667; -24.795918; 515.730000; 88.945206; 562.120000; 15.903294; 955.010000; 13.869154;
-21.666667; -19.285714; 513.250000; 76.158179; 591.230000; 16.298265; 964.840000; 12.869759;
-21.666667; -13.775510; 515.040000; 22.921879; 619.660000; 16.612165; 973.200000; 13.255835;
-21.666667; -8.265306; 510.790000; 99.472985; 645.770000; 16.238659; 981.350000; 14.423868;
-21.666667; -2.755102; 512.560000; 87.480136; 673.930000; 15.964769; 986.280000; 14.803139;
-21.666667; 2.755102; 513.570000; 84.126799; 697.830000; 15.696011; 987.380000; 15.212156;
-21.666667; 8.265306; 508.090000; 98.869478; 727.070000; 17.484917; 983.510000; 13.869882;
-21.666667; 13.775510; 505.930000; 77.922294; 759.680000; 20.496799; 978.540000; 19.393022;
-21.666667; 19.285714; 494.020000; 98.721318; 784.860000; 18.562491; 972.460000; 14.866014;
-21.666667; 24.795918; 518.140000; 90.262246; 813.210000; 15.051625; 961.450000; 15.720652;
-21.666667; 30.306122; 519.670000; 53.780146; 836.810000; 14.587732; 951.310000; 14.949541;
-21.666667; 35.816327; 500.990000; 69.391656; 865.190000; 14.571104; 936.960000; 14.247396;
-21.666667; 41.326531; 515.530000; 76.865546; 886.970000; 13.282064; 917.620000; 13.814631;
-21.666667; 46.836735; 507.090000; 51.243348; 909.080000; 14.303125; 895.720000; 13.271889;
-21.666667; 52.346939; 513.880000; 68.036871; 927.610000; 14.380750; 876.720000; 14.863065;
-21.666667; 57.857143; 515.090000; 52.060783; 946.940000; 14.087619; 851.480000; 14.994598;
-21.666667; 63.367347; 508.800000; 28.663143; 960.860000; 16.000644; 825.820000; 13.692422;
-21.666667; 68.877551; 519.530000; 47.110327; 971.570000; 16.053732; 797.260000; 13.691124;
-21.666667; 74.387755; 511.030000; 58.664851; 986.690000; 16.935227; 770.990000; 15.195357;
-21.666667; 79.897959; 511.730000; 18.852889; 991.400000; 15.450148; 744.270000; 14.163443;
-21.666667; 85.408163; 507.850000; 43.124995; 995.010000; 12.935344; 712.710000; 13.815739;
-21.666667; 90.918367; 514.220000; 49.303959; 997.960000; 13.567579; 686.400000; 13.517665;
-21.666667; 96.428571; 513.480000; 51.777785; 999.370000; 12.194265; 653.510000; 12.651901;
-21.666667; 101.938776; 510.260000; 53.844824; 992.790000; 11.993513; 627.080000; 15.361424;
-21.666667; 107.448980; 512.820000; 47.807565; 989.850000; 14.727405; 598.580000; 15.422128;
-21.666667; 112.959184; 507.910000; 63.296815; 979.570000; 12.609324; 570.340000; 14.435660;
-21.666667; 118.469388; 513.700000; 45.554385; 968.030000; 12.721933; 542.810000; 13.584524;
-21.666667; 123.979592; 505.240000; 44.348054; 955.480000; 13.976517; 518.060000; 14.131289;
-21.666667; 129.489796; 511.790000; 57.025122; 938.720000; 11.413336; 496.850000; 16.167916;
-21.666667; 135.000000; 516.180000; 56.861053; 918.590000; 12.829177; 474.220000; 18.605734;
-18.750000; 135.000000; 528.650000; 18.060155; 923.060000; 13.669859; 468.240000; 14.042590;
-18.750000; 129.489796; 524.040000; 62.231390; 941.160000; 11.452775; 491.190000; 14.424793;
-18.750000; 123.979592; 521.340000; 50.761518; 960.380000; 13.352093; 516.360000; 15.117399;
-18.750000; 118.469388; 523.410000; 49.684478; 972.400000; 16.945546; 541.860000; 15.878338;
-18.750000; 112.959184; 524.340000; 40.798648; 984.250000; 14.329016; 569.040000; 15.547204;
-18.750000; 107.448980; 528.820000; 36.732277; 994.810000; 13.353542; 597.010000; 13.470878;
-18.750000; 101.938776; 530.080000; 47.834454; 999.740000; 12.197549; 626.090000; 13.290154;
-18.750000; 96.428571; 533.150000; 45.482459; 1002.720000; 14.421561; 656.570000; 14.410472;
-18.750000; 90.918367; 532.620000; 46.333394; 1002.220000; 14.580726; 684.910000; 15.452825;
-18.750000; 85.408163; 534.000000; 43.865497; 1002.690000; 14.288298; 715.220000; 15.372532;
-18.750000; 79.897959; 531.760000; 59.957412; 996.640000; 15.325110; 746.880000; 14.102281;
-18.750000; 74.387755; 527.110000; 39.014862; 986.610000; 16.825243; 772.480000; 14.618709;
-18.750000; 68.877551; 521.960000; 57.322747; 977.960000; 15.437669; 799.920000; 13.070655;
-18.750000; 63.367347; 524.280000; 58.122664; 962.730000; 13.575717; 827.910000; 12.590757;
-18.750000; 57.857143; 531.030000; 20.605214; 947.970000; 16.202291; 854.620000; 15.988493;
-18.750000; 52.346939; 529.060000; 50.963013; 933.480000; 15.243797; 875.800000; 17.563162;
-18.750000; 46.836735; 524.800000; 58.992895; 914.200000; 18.106866; 898.710000; 15.320347;
-18.750000; 41.326531; 528.660000; 18.888412; 888.320000; 15.602305; 922.230000; 15.246695;
-18.750000; 35.816327; 537.000000; 66.092222; 864.270000; 17.943714; 938.620000; 14.434652;
-18.750000; 30.306122; 519.310000; 59.984795; 840.680000; 17.143412; 954.510000; 14.218707;
-18.750000; 24.795918; 531.530000; 81.562203; 814.180000; 14.974308; 967.900000; 12.693353;
-18.750000; 19.285714; 519.840000; 86.867683; 785.900000; 15.751543; 979.150000; 15.129992;
-18.750000; 13.775510; 523.790000; 36.200423; 757.780000; 14.775478; 984.440000; 13.755675;
-18.750000; 8.265306; 528.570000; 77.556269; 729.040000; 15.515336; 990.440000; 12.350373;
-18.750000; 2.755102; 529.060000; 63.249837; 700.500000; 16.698455; 991.510000; 12.761602;
-18.750000; -2.755102; 533.050000; 15.253663; 673.360000; 14.555724; 991.530000; 13.496318;
-18.750000; -8.265306; 530.300000; 73.111027; 638.960000; 17.152860; 985.260000; 13.275344;
-18.750000; -13.775510; 530.600000; 76.515266; 614.770000; 16.347770; 981.830000; 14.805169;
-18.750000; -19.285714; 517.300000; 74.505576; 588.320000; 15.414725; 974.390000; 14.558066;
-18.750000; -24.795918; 533.360000; 67.761394; 557.870000; 18.505612; 957.160000; 15.116196;
-18.750000; -30.306122; 529.280000; 62.754947; 535.790000; 16.665027; 943.950000; 15.365825;
-18.750000; -35.816327; 520.040000; 77.990147; 508.960000; 15.650811; 927.970000; 13.722690;
-18.750000; -41.326531; 521.120000; 70.383693; 488.940000; 16.437712; 908.900000; 15.314547;
-18.750000; -46.836735; 528.880000; 31.151724; 470.370000; 16.053355; 888.710000; 13.819394;
-18.750000; -52.346939; 525.970000; 69.672894; 451.720000; 18.429818; 864.640000; 15.173422;
-18.750000; -57.857143; 533.470000; 77.890944; 434.190000; 15.373922; 838.250000; 13.579080;
-18.750000; -63.367347; 534.510000; 37.766292; 420.990000; 20.347732; 811.950000; 14.923627;
-18.750000; -68.877551; 529.150000; 85.179238; 409.220000; 18.375753; 781.940000; 14.935430;
-18.750000; -74.387755; 532.440000; 81.960611; 399.600000; 17.666953; 755.500000; 16.722029;
-18.750000; -79.897959; 529.080000; 21.784843; 395.330000; 21.137384; 724.320000; 19.718156;
-18.750000; -85.408163; 530.470000; 71.116700; 393.380000; 22.728427; 697.180000; 19.613632;
-18.750000; -90.918367; 540.940000; 72.462574; 397.060000; 21.453647; 668.310000; 20.088539;
-18.750000; -96.428571; 528.800000; 61.776724; 397.610000; 19.818823; 639.640000; 19.547673;
-18.750000; -101.938776; 525.230000; 81.347720; 403.930000; 20.789593; 611.700000; 13.888808;
-18.750000; -107.448980; 528.270000; 48.119350; 411.110000; 19.945327; 581.450000; 15.738632;
-18.750000; -112.959184; 514.690000; 78.023785; 418.920000; 18.629660; 551.810000; 15.833537;
-18.750000; -118.469388; 522.330000; 83.734194; 439.170000; 18.293375; 525.700000; 18.124430;
-18.750000; -123.979592; 534.310000; 21.237329; 454.490000; 21.627935; 502.670000; 17.101630;
-18.750000; -129.489796; 537.380000; 86.069361; 470.480000; 18.676664; 481.700000; 20.417610;
-18.750000; -135.000000; 523.660000; 77.512882; 492.500000; 21.156225; 454.590000; 19.199166;
-15.833333; 135.000000; 541.470000; 22.920352; 927.850000; 14.414061; 465.870000; 17.477637;
-15.833333; 129.489796; 542.100000; 78.988236; 944.850000; 16.990416; 487.390000; 17.688035;
-15.833333; 123.979592; 549.800000; 66.376490; 963.360000; 14.275443; 514.670000; 16.909775;
-15.833333; 118.469388; 543.520000; 16.283151; 974.530000; 17.490809; 536.820000; 19.082162;
-15.833333; 112.959184; 545.600000; 41.030661; 989.410000; 14.963994; 565.260000; 15.605373;
-15.833333; 107.448980; 536.230000; 51.596698; 998.890000; 13.248896; 593.180000; 13.972108;
-15.833333; 101.938776; 542.070000; 61.771370; 1002.350000; 12.905543; 626.280000; 17.056697;
-15.833333; 96.428571; 544.280000; 53.895912; 1007.590000; 10.980327; 654.120000; 15.814122;
-15.833333; 90.918367; 540.910000; 39.105166; 1007.130000; 13.169183; 684.840000; 17.928996;
-15.833333; 85.408163; 538.870000; 46.861855; 1005.280000; 13.467567; 713.420000; 14.511702;
-15.833333; 79.897959; 547.950000; 46.920387; 1001.560000; 14.006002; 744.700000; 14.950085;
-15.833333; 74.387755; 544.240000; 17.755989; 995.800000; 16.149554; 775.230000; 13.364248;
-15.833333; 68.877551; 545.380000; 43.550918; 984.100000; 13.275252; 803.070000; 11.952984;
-15.833333; 63.367347; 533.670000; 53.529008; 970.730000; 14.539292; 830.850000; 12.459530;
-15.833333; 57.857143; 545.950000; 17.088820; 956.270000; 13.849738; 855.820000; 12.365952;
-15.833333; 52.346939; 545.390000; 51.169138; 939.050000; 14.093752; 881.260000; 10.530015;
-15.833333; 46.836735; 543.830000; 52.307377; 917.530000; 13.302582; 902.490000; 10.847422;
-15.833333; 41.326531; 557.650000; 74.543645; 895.760000; 11.412487; 923.130000; 10.479085;
-15.833333; 35.816327; 538.540000; 69.748527; 873.240000; 11.465469; 941.820000; 11.793150;
-15.833333; 30.306122; 543.350000; 38.548769; 843.410000; 11.039960; 958.280000; 12.028653;
-15.833333; 24.795918; 534.050000; 77.692787; 815.860000; 12.437334; 973.290000; 12.500743;
-15.833333; 19.285714; 549.270000; 102.112619; 792.910000; 12.153143; 981.250000; 11.347028;
-15.833333; 13.775510; 534.380000; 59.294979; 759.140000; 12.625147; 991.240000; 12.310889;
-15.833333; 8.265306; 540.640000; 103.413314; 731.720000; 12.490869; 994.400000; 13.229902;
-15.833333; 2.755102; 537.230000; 92.410574; 702.380000; 15.895352; 996.450000; 13.162830;
-15.833333; -2.755102; 545.610000; 21.155936; 670.730000; 13.888339; 995.170000; 13.469048;
-15.833333; -8.265306; 538.780000; 93.466850; 641.210000; 16.656539; 992.180000; 11.035645;
-15.833333; -13.775510; 541.360000; 76.978748; 612.970000; 16.433800; 987.520000; 14.717872;
-15.833333; -19.285714; 558.460000; 91.716672; 584.840000; 20.002384; 979.230000; 13.550396;
-15.833333; -24.795918; 549.460000; 70.002081; 556.360000; 17.213760; 965.460000; 14.059340;
-15.833333; -30.306122; 540.030000; 66.725952; 533.360000; 16.358064; 950.730000; 16.081770;
-15.833333; -35.816327; 534.370000; 86.151459; 505.180000; 22.283925; 929.500000; 14.812294;
-15.833333; -41.326531; 537.980000; 97.753140; 483.540000; 19.662003; 912.040000; 13.629232;
-15.833333; -46.836735; 542.540000; 31.305733; 464.050000; 15.091221; 891.360000; 12.950972;
-15.833333; -52.346939; 542.950000; 83.092546; 444.910000; 16.406512; 867.140000; 12.337035;
-15.833333; -57.857143; 547.370000; 75.002041; 431.580000; 14.782723; 840.630000; 13.722101;
-15.833333; -63.367347; 546.280000; 20.811846; 415.020000; 19.817847; 811.900000; 19.456504;
-15.833333; -68.877551; 541.580000; 76.385278; 407.490000; 18.889629; 790.990000; 14.745309;
-15.833333; -74.387755; 551.090000; 71.979949; 397.760000; 22.266576; 756.750000; 13.639200;
-15.833333; -79.897959; 546.270000; 71.640073; 388.910000; 17.080377; 729.190000; 12.608074;
-15.833333; -85.408163; 543.810000; 71.978630; 386.800000; 14.854173; 695.400000; 12.641922;
-15.833333; -90.918367; 547.430000; 52.652713; 391.720000; 19.737203; 670.930000; 15.328230;
-15.833333; -96.428571; 547.420000; 72.979889; 393.160000; 17.943075; 636.550000; 14.514622;
-15.833333; -101.938776; 554.470000; 79.840302; 396.190000; 16.409959; 606.670000; 19.226484;
-15.833333; -107.448980; 536.800000; 54.610651; 407.140000; 17.528632; 577.080000; 18.560673;
-15.833333; -112.959184; 542.050000; 87.628045; 416.190000; 18.994787; 549.540000; 14.730179;
-15.833333; -118.469388; 553.150000; 82.744877; 430.850000; 17.154894; 522.260000; 15.090046;
-15.833333; -123.979592; 546.090000; 19.408472; 450.640000; 15.544995; 499.040000; 17.139310;
-15.833333; -129.489796; 547.920000; 81.496567; 467.120000; 13.947434; 475.090000; 15.304383;
-15.833333; -135.000000; 557.160000; 87.324973; 488.460000; 16.667527; 454.720000; 15.385340;
-12.916667; -135.000000; 558.970000; 12.352937; 484.770000; 15.822152; 453.200000; 15.446225;
-12.916667; -129.489796; 560.950000; 75.070119; 464.190000; 15.873677; 471.750000; 18.134389;
-12.916667; -123.979592; 557.090000; 62.775871; 445.170000; 19.356859; 497.990000; 15.692432;
-12.916667; -118.469388; 554.810000; 69.217224; 429.190000; 16.395796; 522.440000; 13.774754;
-12.916667; -112.959184; 562.020000; 68.718424; 412.430000; 15.303169; 546.980000; 13.315883;
-12.916667; -107.448980; 562.220000; 37.803741; 403.570000; 16.261285; 576.230000; 13.074654;
-12.916667; -101.938776; 570.270000; 61.154855; 393.540000; 18.394345; 605.930000; 17.834965;
-12.916667; -96.428571; 559.830000; 68.695795; 389.700000; 18.679920; 638.000000; 16.267958;
-12.916667; -90.918367; 560.090000; 49.228819; 384.780000; 19.272412; 667.500000; 14.645646;
-12.916667; -85.408163; 565.900000; 66.470393; 386.400000; 14.788748; 699.150000; 17.689451;
-12.916667; -79.897959; 560.990000; 82.266197; 385.930000; 20.155584; 726.910000; 17.114053;
-12.916667; -74.387755; 563.720000; 36.599685; 393.710000; 21.991869; 757.000000; 15.153757;
-12.916667; -68.877551; 568.270000; 81.491879; 402.760000; 22.732578; 783.990000; 19.002655;
-12.916667; -63.367347; 558.740000; 89.940229; 409.550000; 20.922838; 816.550000; 16.163542;
-12.916667; -57.857143; 562.790000; 80.316205; 425.280000; 22.056438; 845.770000; 17.771192;
-12.916667; -52.346939; 548.700000; 90.569188; 445.650000; 18.233267; 870.730000; 18.572737;
-12.916667; -46.836735; 555.830000; 68.088928; 462.340000; 18.714344; 893.270000; 15.059381;
-12.916667; -41.326531; 560.130000; 93.137419; 483.150000; 18.694446; 916.530000; 13.466348;
