longitude; latitude; x; y; z;
-3.750000; -135.000000; 459.264706; 90.942857; 563.645161;
-3.750000; -129.489796; 465.400000; 95.666667; 558.437500;
-3.750000; -123.979592; 463.342857; 101.666667; 547.628571;
-3.750000; -118.469388; 462.903226; 105.823529; 538.000000;
-3.750000; -112.959184; 461.625000; 390.176471; 525.705882;
-3.750000; -107.448980; 464.315789; 219.290323; 516.645161;
-3.750000; -101.938776; 462.031250; 167.424242; 501.371429;
-3.750000; -96.428571; 465.212121; 226.189189; 485.166667;
-3.750000; -90.918367; 464.062500; 389.272727; 467.371429;
-3.750000; -85.408163; 466.656250; 395.454545; 457.657143;
-3.750000; -79.897959; 465.322581; 411.485714; 438.852941;
-3.750000; -74.387755; 465.457143; 443.382353; 419.935484;
-3.750000; -68.877551; 466.709677; 550.382353; 408.171429;
-3.750000; -63.367347; 466.774194; 560.882353; 388.914286;
-3.750000; -57.857143; 466.588235; 574.400000; 371.193548;
-3.750000; -52.346939; 467.441176; 570.235294; 353.000000;
-3.750000; -46.836735; 466.333333; 563.032258; 338.250000;
-3.750000; -41.326531; 465.500000; 557.484848; 323.771429;
-3.750000; -35.816327; 464.333333; 550.200000; 307.485714;
-3.750000; -30.306122; 463.764706; 410.971429; 292.354839;
-3.750000; -24.795918; 465.142857; 424.031250; 275.969697;
-3.750000; -19.285714; 452.771429; 334.176471; 268.548387;
-3.750000; -13.775510; 444.828571; 251.833333; 268.085714;
-3.750000; -8.265306; 444.818182; 238.727273; 280.970588;
-3.750000; -2.755102; 441.371429; 227.322581; 294.088235;
-3.750000; 2.755102; 439.696970; 220.558824; 308.424242;
-3.750000; 8.265306; 440.323529; 212.542857; 328.193548;
-3.750000; 13.775510; 438.468750; 206.771429; 338.696970;
-3.750000; 19.285714; 439.363636; 201.029412; 356.787879;
-3.750000; 24.795918; 444.033333; 199.794118; 375.888889;
-3.750000; 30.306122; 439.343750; 193.645161; 395.189189;
-3.750000; 35.816327; 440.777778; 206.852941; 408.166667;
-3.750000; 41.326531; 440.235294; 211.235294; 426.718750;
-3.750000; 46.836735; 443.323529; 203.393939; 446.545455;
-3.750000; 52.346939; 440.666667; 219.257143; 459.000000;
-3.750000; 57.857143; 440.937500; 235.057143; 475.515152;
-3.750000; 63.367347; 442.833333; 230.233333; 494.000000;
-3.750000; 68.877551; 440.147059; 245.060606; 506.818182;
-3.750000; 74.387755; 441.121212; 255.272727; 517.176471;
-3.750000; 79.897959; 441.571429; 258.685714; 533.200000;
-3.750000; 85.408163; 442.393939; 286.848485; 544.441176;
-3.750000; 90.918367; 442.031250; 300.588235; 553.029412;
-3.750000; 96.428571; 444.323529; 309.088235; 560.750000;
-3.750000; 101.938776; 442.088235; 327.909091; 565.515152;
-3.750000; 107.448980; 442.735294; 352.000000; 570.903226;
-3.750000; 112.959184; 444.228571; 369.200000; 575.400000;
-3.750000; 118.469388; 444.516129; 381.411765; 579.800000;
-3.750000; 123.979592; 444.333333; 403.029412; 579.233333;
-3.750000; 129.489796; 445.617647; 423.935484; 568.857143;
-3.750000; 135.000000; 447.382353; 435.612903; 570.028571;
1.041667; -135.000000; 446.636364; 119.281250; 560.942857;
1.041667; -129.489796; 448.903226; 86.823529; 556.285714;
1.041667; -123.979592; 450.941176; 85.735294; 543.937500;
1.041667; -118.469388; 448.800000; 94.156250; 535.909091;
1.041667; -112.959184; 451.828571; 95.968750; 524.393939;
1.041667; -107.448980; 449.970588; 87.062500; 512.941176;
1.041667; -101.938776; 448.600000; 88.542857; 501.971429;
1.041667; -96.428571; 451.333333; 89.514286; 486.062500;
1.041667; -90.918367; 451.363636; 268.823529; 469.666667;
1.041667; -85.408163; 450.787879; 411.030303; 453.323529;
1.041667; -79.897959; 453.617647; 568.200000; 433.419355;
1.041667; -74.387755; 453.500000; 580.125000; 419.558824;
1.041667; -68.877551; 451.718750; 573.114286; 399.818182;
1.041667; -63.367347; 450.029412; 576.451613; 381.885714;
1.041667; -57.857143; 454.970588; 570.648649; 366.551724;
1.041667; -52.346939; 453.794118; 573.406250; 351.617647;
1.041667; -46.836735; 452.828571; 564.250000; 332.939394;
1.041667; -41.326531; 452.718750; 552.696970; 317.800000;
1.041667; -35.816327; 456.272727; 546.942857; 300.125000;
1.041667; -30.306122; 452.657143; 541.206897; 288.777778;
1.041667; -24.795918; 451.911765; 533.545455; 275.121212;
1.041667; -19.285714; 439.000000; 394.733333; 265.617647;
1.041667; -13.775510; 429.562500; 249.027027; 262.806452;
1.041667; -8.265306; 427.612903; 233.114286; 276.000000;
1.041667; -2.755102; 427.000000; 225.967742; 292.342857;
1.041667; 2.755102; 426.212121; 218.444444; 308.483871;
1.041667; 8.265306; 427.088235; 215.343750; 320.176471;
1.041667; 13.775510; 428.878788; 210.114286; 337.218750;
1.041667; 19.285714; 427.939394; 203.875000; 359.542857;
1.041667; 24.795918; 425.606061; 193.500000; 376.451613;
1.041667; 30.306122; 426.750000; 192.933333; 390.647059;
1.041667; 35.816327; 427.514286; 196.687500; 412.303030;
1.041667; 41.326531; 427.870968; 207.078947; 428.225806;
1.041667; 46.836735; 426.617647; 216.558824; 443.750000;
1.041667; 52.346939; 424.264706; 222.700000; 461.111111;
1.041667; 57.857143; 428.100000; 219.800000; 481.657143;
1.041667; 63.367347; 429.600000; 233.310345; 493.361111;
1.041667; 68.877551; 427.281250; 234.647059; 510.558824;
1.041667; 74.387755; 428.363636; 257.828571; 521.500000;
1.041667; 79.897959; 428.838710; 264.571429; 532.117647;
1.041667; 85.408163; 427.194444; 280.937500; 545.312500;
1.041667; 90.918367; 429.030303; 307.281250; 554.200000;
1.041667; 96.428571; 430.393939; 313.468750; 559.628571;
1.041667; 101.938776; 426.857143; 332.735294; 570.129032;
1.041667; 107.448980; 430.828571; 349.400000; 574.628571;
1.041667; 112.959184; 429.371429; 366.500000; 579.606061;
1.041667; 118.469388; 434.606061; 383.735294; 577.575758;
1.041667; 123.979592; 434.033333; 397.200000; 578.514286;
1.041667; 129.489796; 432.741935; 417.088235; 576.371429;
1.041667; 135.000000; 434.031250; 241.657143; 578.121212;
5.833333; -135.000000; 435.085714; 88.696970; 565.312500;
5.833333; -129.489796; 431.542857; 81.628571; 563.300000;
5.833333; -123.979592; 433.323529; 89.000000; 551.194444;
5.833333; -118.469388; 435.058824; 85.176471; 541.437500;
5.833333; -112.959184; 433.000000; 87.705882; 533.235294;
5.833333; -107.448980; 434.636364; 294.666667; 515.387097;
5.833333; -101.938776; 440.333333; 526.212121; 503.647059;
5.833333; -96.428571; 437.542857; 555.766667; 489.028571;
5.833333; -90.918367; 438.617647; 563.371429; 472.935484;
5.833333; -85.408163; 439.800000; 570.193548; 459.294118;
5.833333; -79.897959; 441.176471; 585.029412; 444.625000;
5.833333; -74.387755; 439.171429; 577.066667; 426.342857;
5.833333; -68.877551; 437.125000; 575.939394; 407.228571;
5.833333; -63.367347; 438.823529; 580.161290; 387.571429;
5.833333; -57.857143; 438.093750; 575.727273; 371.085714;
5.833333; -52.346939; 438.806452; 577.500000; 352.000000;
5.833333; -46.836735; 439.294118; 572.028571; 336.645161;
5.833333; -41.326531; 439.200000; 560.166667; 321.257143;
5.833333; -35.816327; 442.083333; 555.033333; 305.294118;
5.833333; -30.306122; 438.451613; 548.810811; 288.937500;
5.833333; -24.795918; 438.583333; 532.645161; 276.151515;
5.833333; -19.285714; 424.454545; 406.750000; 263.903226;
5.833333; -13.775510; 415.363636; 244.852941; 259.878788;
5.833333; -8.265306; 415.454545; 236.818182; 277.882353;
5.833333; -2.755102; 415.093750; 222.542857; 289.666667;
5.833333; 2.755102; 412.187500; 211.457143; 309.363636;
5.833333; 8.265306; 413.558824; 209.468750; 321.558824;
5.833333; 13.775510; 415.806452; 209.057143; 339.352941;
5.833333; 19.285714; 413.567568; 190.838710; 358.093750;
5.833333; 24.795918; 413.275862; 197.500000; 372.114286;
5.833333; 30.306122; 412.909091; 195.222222; 390.967742;
5.833333; 35.816327; 412.787879; 200.250000; 409.200000;
5.833333; 41.326531; 414.575758; 199.656250; 429.142857;
5.833333; 46.836735; 414.485714; 200.914286; 445.166667;
5.833333; 52.346939; 415.909091; 206.718750; 458.057143;
5.833333; 57.857143; 415.457143; 218.323529; 476.741935;
5.833333; 63.367347; 413.031250; 231.285714; 494.030303;
5.833333; 68.877551; 416.030303; 241.794118; 508.000000;
5.833333; 74.387755; 413.342857; 246.218750; 521.212121;
5.833333; 79.897959; 416.058824; 273.781250; 533.147059;
5.833333; 85.408163; 414.945946; 277.966667; 547.757576;
5.833333; 90.918367; 416.757576; 290.314286; 554.781250;
5.833333; 96.428571; 416.594595; 307.133333; 559.424242;
5.833333; 101.938776; 416.393939; 332.454545; 571.441176;
5.833333; 107.448980; 420.305556; 353.000000; 579.900000;
5.833333; 112.959184; 415.090909; 365.454545; 579.647059;
5.833333; 118.469388; 417.517241; 381.628571; 582.944444;
5.833333; 123.979592; 420.636364; 407.085714; 579.906250;
5.833333; 129.489796; 418.388889; 427.000000; 579.750000;
5.833333; 135.000000; 420.628571; 436.900000; 576.400000;
10.625000; -135.000000; 418.366667; 195.081081; 571.969697;
10.625000; -129.489796; 419.294118; 84.714286; 559.967742;
10.625000; -123.979592; 422.705882; 81.000000; 556.161290;
10.625000; -118.469388; 421.942857; 82.193548; 543.764706;
10.625000; -112.959184; 424.303030; 72.718750; 530.685714;
10.625000; -107.448980; 420.294118; 521.800000; 517.258065;
10.625000; -101.938776; 422.371429; 544.000000; 503.272727;
10.625000; -96.428571; 423.000000; 556.647059; 489.838710;
10.625000; -90.918367; 425.848485; 559.852941; 471.575758;
10.625000; -85.408163; 423.206897; 569.371429; 456.555556;
10.625000; -79.897959; 424.312500; 571.314286; 438.818182;
10.625000; -74.387755; 424.117647; 573.515152; 423.393939;
10.625000; -68.877551; 425.727273; 587.031250; 408.285714;
10.625000; -63.367347; 425.121212; 581.151515; 386.411765;
10.625000; -57.857143; 426.500000; 582.303030; 375.200000;
10.625000; -52.346939; 424.290323; 570.285714; 353.088235;
10.625000; -46.836735; 424.812500; 573.060606; 336.857143;
10.625000; -41.326531; 424.735294; 564.852941; 324.250000;
10.625000; -35.816327; 420.971429; 554.406250; 309.484848;
10.625000; -30.306122; 425.500000; 543.848485; 291.742857;
10.625000; -24.795918; 421.343750; 539.606061; 273.314286;
10.625000; -19.285714; 410.514286; 413.764706; 268.677419;
10.625000; -13.775510; 398.800000; 254.485714; 261.600000;
10.625000; -8.265306; 404.142857; 233.771429; 274.866667;
10.625000; -2.755102; 400.941176; 231.433333; 290.000000;
10.625000; 2.755102; 398.657143; 217.342857; 304.933333;
10.625000; 8.265306; 399.000000; 214.441176; 321.323529;
10.625000; 13.775510; 398.218750; 213.441176; 334.205882;
10.625000; 19.285714; 399.727273; 201.235294; 355.303030;
10.625000; 24.795918; 398.702703; 192.088235; 373.862069;
10.625000; 30.306122; 398.371429; 204.033333; 386.628571;
10.625000; 35.816327; 399.800000; 191.352941; 406.451613;
10.625000; 41.326531; 404.600000; 201.437500; 424.421053;
10.625000; 46.836735; 402.562500; 210.314286; 440.727273;
10.625000; 52.346939; 400.542857; 211.322581; 458.970588;
10.625000; 57.857143; 399.290323; 220.030303; 476.833333;
10.625000; 63.367347; 401.562500; 227.666667; 493.057143;
10.625000; 68.877551; 400.558824; 243.694444; 505.500000;
10.625000; 74.387755; 401.742857; 247.969697; 519.531250;
10.625000; 79.897959; 403.933333; 261.529412; 539.527778;
10.625000; 85.408163; 400.424242; 283.200000; 543.968750;
10.625000; 90.918367; 399.500000; 303.935484; 552.696970;
10.625000; 96.428571; 401.151515; 310.750000; 566.942857;
10.625000; 101.938776; 400.718750; 335.916667; 569.968750;
10.625000; 107.448980; 402.828571; 352.939394; 577.125000;
10.625000; 112.959184; 402.121212; 371.125000; 578.142857;
10.625000; 118.469388; 403.800000; 377.906250; 579.393939;
10.625000; 123.979592; 405.258065; 407.529412; 577.971429;
10.625000; 129.489796; 404.363636; 425.085714; 583.093750;
10.625000; 135.000000; 405.393939; 449.484848; 574.764706;
15.416667; -135.000000; 406.363636; 459.882353; 570.212121;
15.416667; -129.489796; 406.971429; 479.882353; 561.870968;
15.416667; -123.979592; 405.967742; 487.600000; 552.705882;
15.416667; -118.469388; 408.757576; 117.085714; 545.843750;
15.416667; -112.959184; 408.757576; 438.151515; 530.558824;
15.416667; -107.448980; 409.459459; 538.600000; 516.727273;
15.416667; -101.938776; 407.942857; 548.303030; 503.031250;
15.416667; -96.428571; 408.875000; 556.588235; 490.764706;
15.416667; -90.918367; 408.969697; 562.857143; 472.687500;
15.416667; -85.408163; 411.032258; 573.600000; 458.823529;
15.416667; -79.897959; 407.970588; 578.294118; 443.437500;
15.416667; -74.387755; 410.718750; 578.900000; 426.684211;
15.416667; -68.877551; 413.031250; 580.088235; 406.647059;
15.416667; -63.367347; 414.250000; 584.171429; 392.909091;
15.416667; -57.857143; 410.972222; 581.057143; 374.103448;
15.416667; -52.346939; 408.735294; 580.161290; 357.971429;
15.416667; -46.836735; 414.741935; 567.676471; 340.114286;
15.416667; -41.326531; 413.000000; 556.971429; 319.937500;
15.416667; -35.816327; 410.354839; 553.117647; 303.028571;
15.416667; -30.306122; 409.972973; 549.363636; 289.433333;
15.416667; -24.795918; 410.617647; 535.281250; 275.264706;
15.416667; -19.285714; 399.333333; 380.257143; 262.093750;
15.416667; -13.775510; 386.342857; 248.250000; 268.575758;
15.416667; -8.265306; 386.257143; 238.705882; 277.354839;
15.416667; -2.755102; 384.970588; 229.741935; 292.057143;
15.416667; 2.755102; 387.151515; 222.666667; 309.705882;
15.416667; 8.265306; 385.857143; 207.774194; 323.617647;
15.416667; 13.775510; 387.314286; 200.696970; 336.093750;
15.416667; 19.285714; 386.900000; 202.470588; 356.888889;
15.416667; 24.795918; 384.878788; 202.187500; 374.485714;
15.416667; 30.306122; 387.218750; 195.121212; 393.657143;
15.416667; 35.816327; 384.937500; 211.085714; 409.272727;
15.416667; 41.326531; 385.468750; 203.257143; 428.030303;
15.416667; 46.836735; 387.675676; 201.586207; 442.411765;
15.416667; 52.346939; 388.000000; 207.800000; 460.909091;
15.416667; 57.857143; 387.181818; 219.054054; 475.800000;
15.416667; 63.367347; 386.941176; 227.312500; 491.941176;
15.416667; 68.877551; 386.100000; 240.638889; 506.529412;
15.416667; 74.387755; 389.457143; 262.580645; 521.882353;
15.416667; 79.897959; 389.066667; 270.470588; 530.055556;
15.416667; 85.408163; 388.264706; 283.828571; 546.129032;
15.416667; 90.918367; 388.641026; 300.931034; 554.031250;
15.416667; 96.428571; 391.322581; 311.628571; 561.205882;
15.416667; 101.938776; 389.411765; 330.833333; 568.900000;
15.416667; 107.448980; 392.032258; 349.121212; 576.527778;
15.416667; 112.959184; 389.794118; 362.617647; 575.406250;
15.416667; 118.469388; 389.147059; 388.333333; 577.242424;
15.416667; 123.979592; 390.935484; 399.235294; 581.885714;
15.416667; 129.489796; 390.382353; 423.406250; 577.617647;
15.416667; 135.000000; 392.363636; 436.823529; 574.606061;
20.208333; -135.000000; 392.942857; 450.882353; 575.580645;
20.208333; -129.489796; 393.516129; 259.151515; 564.750000;
20.208333; -123.979592; 394.600000; 81.645161; 555.088235;
20.208333; -118.469388; 394.914286; 192.411765; 547.838710;
20.208333; -112.959184; 393.133333; 520.277778; 535.441176;
20.208333; -107.448980; 393.945946; 541.176471; 522.965517;
20.208333; -101.938776; 395.032258; 547.500000; 510.571429;
20.208333; -96.428571; 394.611111; 550.823529; 493.933333;
20.208333; -90.918367; 394.114286; 563.343750; 474.424242;
20.208333; -85.408163; 399.200000; 565.593750; 461.393939;
20.208333; -79.897959; 396.228571; 579.750000; 444.090909;
20.208333; -74.387755; 396.909091; 575.343750; 431.457143;
20.208333; -68.877551; 396.468750; 576.542857; 407.636364;
20.208333; -63.367347; 395.612903; 579.941176; 389.885714;
20.208333; -57.857143; 398.114286; 576.878788; 372.187500;
20.208333; -52.346939; 395.823529; 583.903226; 354.571429;
20.208333; -46.836735; 398.451613; 579.264706; 341.714286;
20.208333; -41.326531; 396.156250; 571.470588; 321.470588;
20.208333; -35.816327; 395.885714; 555.878788; 305.187500;
20.208333; -30.306122; 398.727273; 551.031250; 292.200000;
20.208333; -24.795918; 396.138889; 546.058824; 276.133333;
20.208333; -19.285714; 383.228571; 365.470588; 261.161290;
20.208333; -13.775510; 373.800000; 247.441176; 265.527778;
20.208333; -8.265306; 374.714286; 247.352941; 275.096774;
20.208333; -2.755102; 373.000000; 227.266667; 288.242424;
20.208333; 2.755102; 373.750000; 217.628571; 306.515152;
20.208333; 8.265306; 372.970588; 213.647059; 322.250000;
20.208333; 13.775510; 372.085714; 204.114286; 334.633333;
20.208333; 19.285714; 371.676471; 207.375000; 356.882353;
20.208333; 24.795918; 371.714286; 197.250000; 372.363636;
20.208333; 30.306122; 371.588235; 195.787879; 390.363636;
20.208333; 35.816327; 372.387097; 200.971429; 408.382353;
20.208333; 41.326531; 372.593750; 195.735294; 428.088235;
20.208333; 46.836735; 371.828571; 207.419355; 444.441176;
20.208333; 52.346939; 370.428571; 216.156250; 462.000000;
20.208333; 57.857143; 373.933333; 223.885714; 478.085714;
20.208333; 63.367347; 371.742857; 239.529412; 493.838710;
20.208333; 68.877551; 374.121212; 239.272727; 508.470588;
20.208333; 74.387755; 372.729730; 257.794118; 523.931034;
20.208333; 79.897959; 375.400000; 275.354839; 538.000000;
20.208333; 85.408163; 375.457143; 286.125000; 548.424242;
20.208333; 90.918367; 376.100000; 302.428571; 554.942857;
20.208333; 96.428571; 373.621622; 313.625000; 564.612903;
20.208333; 101.938776; 379.062500; 332.971429; 569.363636;
20.208333; 107.448980; 377.972222; 347.366667; 573.411765;
20.208333; 112.959184; 375.500000; 378.131579; 576.766667;
20.208333; 118.469388; 374.441176; 391.838710; 579.314286;
20.208333; 123.979592; 379.272727; 409.205882; 577.848485;
20.208333; 129.489796; 376.156250; 417.600000; 577.030303;
20.208333; 135.000000; 379.058824; 438.687500; 573.911765;
25.000000; -135.000000; 377.567568; 456.677419; 567.156250;
25.000000; -129.489796; 380.562500; 474.441176; 560.205882;
25.000000; -123.979592; 377.818182; 493.911765; 557.606061;
25.000000; -118.469388; 381.513514; 500.551724; 543.264706;
25.000000; -112.959184; 380.419355; 495.411765; 531.714286;
25.000000; -107.448980; 381.794118; 529.914286; 521.419355;
25.000000; -101.938776; 381.676471; 544.400000; 507.416667;
25.000000; -96.428571; 383.363636; 551.625000; 491.514286;
25.000000; -90.918367; 384.633333; 566.000000; 479.457143;
25.000000; -85.408163; 382.142857; 569.388889; 460.931034;
25.000000; -79.897959; 382.171429; 574.322581; 447.823529;
25.000000; -74.387755; 381.606061; 576.447368; 431.310345;
25.000000; -68.877551; 384.083333; 583.857143; 412.916667;
25.000000; -63.367347; 381.689655; 578.055556; 396.142857;
25.000000; -57.857143; 383.833333; 587.060606; 379.108108;
25.000000; -52.346939; 383.500000; 576.000000; 356.892857;
25.000000; -46.836735; 382.939394; 565.375000; 341.485714;
25.000000; -41.326531; 380.000000; 562.142857; 322.066667;
25.000000; -35.816327; 381.575758; 553.062500; 311.657143;
25.000000; -30.306122; 382.062500; 549.424242; 294.114286;
25.000000; -24.795918; 383.583333; 538.400000; 279.206897;
25.000000; -19.285714; 371.571429; 381.757576; 265.093750;
25.000000; -13.775510; 359.382353; 257.281250; 268.588235;
25.000000; -8.265306; 357.117647; 241.258065; 277.028571;
25.000000; -2.755102; 358.852941; 236.939394; 295.575758;
25.000000; 2.755102; 356.676471; 230.428571; 307.258065;
25.000000; 8.265306; 358.058824; 212.542857; 325.258065;
25.000000; 13.775510; 360.114286; 207.093750; 340.696970;
25.000000; 19.285714; 359.387097; 222.085714; 359.029412;
25.000000; 24.795918; 357.029412; 201.741935; 377.800000;
25.000000; 30.306122; 361.588235; 203.794118; 396.625000;
25.000000; 35.816327; 359.419355; 209.400000; 414.088235;
25.000000; 41.326531; 359.272727; 209.764706; 427.000000;
25.000000; 46.836735; 358.057143; 211.333333; 445.000000;
25.000000; 52.346939; 359.942857; 215.233333; 457.885714;
25.000000; 57.857143; 359.250000; 228.545455; 478.028571;
25.000000; 63.367347; 360.125000; 234.171429; 493.090909;
25.000000; 68.877551; 358.468750; 249.205882; 505.470588;
25.000000; 74.387755; 360.108108; 256.727273; 519.800000;
25.000000; 79.897959; 362.500000; 276.968750; 533.617647;
25.000000; 85.408163; 360.466667; 290.342857; 543.142857;
25.000000; 90.918367; 361.441176; 304.714286; 552.967742;
25.000000; 96.428571; 359.870968; 316.166667; 559.461538;
25.000000; 101.938776; 365.303030; 330.774194; 562.416667;
25.000000; 107.448980; 362.125000; 350.970588; 569.882353;
25.000000; 112.959184; 364.085714; 369.970588; 577.709677;
25.000000; 118.469388; 364.700000; 387.406250; 573.605263;
25.000000; 123.979592; 364.885714; 411.441176; 576.612903;
25.000000; 129.489796; 364.794118; 419.424242; 573.606061;
25.000000; 135.000000; 365.645161; 436.972222; 571.363636;
